date,close,volume,open,high,low
2/28/2018,134.74,9225037,134.12,138.5,134
2/27/2018,133.91,4309830,135.64,136.24,133.88
2/26/2018,135.47,4750304,133.82,135.64,133.76
2/23/2018,133.15,4603704,134.58,134.92,131.38
2/22/2018,133.58,8072799,130.8,134.59,130.8
2/21/2018,129.26,7765442,126.73,131.21,126.48
2/20/2018,126.46,4634865,128.75,129.27,125.88
2/16/2018,129.26,4784581,129.94,131.01,128.92
2/15/2018,130,4553438,127.99,130.04,127.79
2/14/2018,126.7,6948934,124.98,126.8,123.95
2/13/2018,125.77,5048884,126.36,126.96,124.97
2/12/2018,127.38,9548320,123.07,128.52,123
2/9/2018,125.03,12111260,129.15,130.04,122.21
2/8/2018,127.48,7301799,131.85,132.36,127.37
2/7/2018,131.97,7872241,129.39,133.34,129.06
2/6/2018,129.81,8668159,124.16,129.81,123.25
2/5/2018,127.24,6822036,133.48,134.136,125.9
2/2/2018,134.61,4677936,137.44,137.94,134.4
2/1/2018,138.32,4198287,136.99,139,136.52
1/31/2018,138.01,5909098,137.12,138.32,136.55
1/30/2018,136.5,3571821,136,137.04,135.31
1/29/2018,136.67,3479862,138.05,139.24,136.51
1/26/2018,137.98,3198307,138.17,138.5,136.68
1/25/2018,137.75,4541727,136.83,138.29,136.0101
1/24/2018,135.68,5535958,135.02,138.38,134.02
1/23/2018,136.03,5721770,135.82,136.48,134.5
1/22/2018,135.21,4100168,134.97,135.469,133.6
1/19/2018,135.9,3219236,135.06,135.9,134.49
1/18/2018,134.61,3196910,134.55,135.66,134.36
1/17/2018,134.42,3885501,134.66,134.95,132.95
1/16/2018,133.97,5170230,137.73,137.73,133.87
1/12/2018,136.58,5214114,135.61,136.58,135.23
1/11/2018,134.99,4803404,134.75,136.26,134.75
1/10/2018,134.9,3282779,134.12,135.49,133.75
1/9/2018,134.27,4194779,133.32,134.46,133.03
1/8/2018,132.82,6620522,135.19,135.79,132.2
1/5/2018,131.57,3652893,131.1,132.36,130.46
1/4/2018,130.45,3662703,130.82,130.87,130.2
1/3/2018,130.04,5008459,129.49,130.2,129.32
1/2/2018,128.16,3095360,127.9,128.88,127.17
12/29/2017,127.57,1806180,128.32,128.49,127.57
12/28/2017,128.12,1412982,127.73,128.17,127.29
12/27/2017,127.58,1810839,127.46,127.61,126.92
12/26/2017,127.14,1053054,127.45,127.937,126.99
12/22/2017,127.23,1596792,127.52,127.6,126.95
12/21/2017,127.31,3015868,127.25,127.56,126.85
12/20/2017,127,3225942,127.37,127.8899,126.29
12/19/2017,126.78,3642816,127.21,127.21,125.63
12/18/2017,126.71,4215865,126.74,127.54,126.27
12/15/2017,126.17,6193543,124.8,126.44,124.16
12/14/2017,123.76,3033608,124.51,124.87,123.4
12/13/2017,124.3,5194967,123.5,124.705,123.28
12/12/2017,123.48,3526256,123.53,124.159,122.965
12/11/2017,123.3,2975617,122.93,123.525,122.5001
12/8/2017,122.81,2802741,122.4,123.09,122.26
12/7/2017,122.4,3603517,121.32,122.83,121.06
12/6/2017,121.2,2576695,120.69,121.4,120.37
12/5/2017,120.29,3147312,121.99,122.53,120.2
12/4/2017,120.04,2756902,121.18,121.93,120.02
12/1/2017,120.12,3881741,121.66,121.95,118.79
11/30/2017,121.45,5128746,118.93,121.7455,118.61
11/29/2017,118.16,2769320,117.84,118.46,117.67
11/28/2017,117.71,2733631,117.45,118.02,116.9
11/27/2017,117.12,2569527,116.82,117.22,116.4429
11/24/2017,116.91,1486366,117,117.16,116.35
11/22/2017,116.73,2860673,117,117.19,116.55
11/21/2017,117.04,2325475,116.47,117.63,116.47
11/20/2017,116.38,2627232,116.83,117.18,116.3
11/17/2017,116.53,2808672,117.49,117.63,116.48
11/16/2017,117.89,2121574,117.3,118.21,117.1
11/15/2017,117.57,2627882,118.27,118.38,116.58
11/14/2017,118.8,2857901,117.07,119.02,117
11/13/2017,117.07,2217411,117.95,118,116.92
11/10/2017,118.11,3122513,118,118.48,118
11/9/2017,118.37,2814867,120.28,120.35,118.09
11/8/2017,120.28,2011122,120.52,120.99,120.01
11/7/2017,120.75,1853608,120.67,121.46,120.38
11/6/2017,120.39,2415567,121.26,121.46,120.37
11/3/2017,121.07,2405662,121.75,121.75,120.38
11/2/2017,121.46,1963078,120.09,121.51,119.71
11/1/2017,120.12,2690615,120.55,121,119.93
10/31/2017,119.76,3353596,120.04,120.24,119.5
10/30/2017,119.83,4432433,119.41,120.53,118.8501
10/27/2017,119.07,2852665,119.62,119.95,118.96
10/26/2017,119.93,3380834,119.45,120.07,119
10/25/2017,118.99,3687089,119.71,120.29,118.87
10/24/2017,119.74,5417848,119.95,123.28,118.9461
10/23/2017,120.89,2577566,120.76,121.18,120.47
10/20/2017,120.93,2514444,119.96,120.93,119.76
10/19/2017,119.49,1631586,119.1,119.53,118.22
10/18/2017,119.18,1855483,119.5,119.5,118.6
10/17/2017,119.36,2026013,118.63,119.37,118.18
10/16/2017,119.01,2161822,118.84,119.5,118.4
10/13/2017,118.72,3472976,119.07,119.95,118.72
10/12/2017,118.82,2364570,117.67,118.927,117.63
10/11/2017,117.75,3085668,118.31,118.6,117.43
10/10/2017,118.12,2664654,118.61,118.82,117.75
10/9/2017,118.63,1749032,118.29,118.88,118.0868
10/6/2017,118.23,1790411,117.9,118.28,117.6
10/5/2017,118.17,2676495,117.63,118.33,117.44
10/4/2017,117.63,2799179,117.87,118.2199,117.52
10/3/2017,117.71,2210982,118,118,117.28
10/2/2017,117.58,2198162,116.14,117.65,115.94
9/29/2017,116.08,3261748,115.32,116.13,114.49
9/28/2017,115.84,6028965,116.99,117.04,115.38
9/27/2017,117.18,5566534,114.86,117.46,114.84
9/26/2017,114.72,3641314,114.58,115.01,114.23
9/25/2017,114.29,3700056,114.92,115,113.71
9/22/2017,115.01,2722877,114.42,115.12,114.13
9/21/2017,114.5,2541967,114.18,114.83,113.57
9/20/2017,114.1,3432625,113.23,114.2299,113.22
9/19/2017,113.65,3325684,113,113.65,112.76
9/18/2017,112.77,3947114,113.4,113.64,112.65
9/15/2017,113.08,6529300,113.73,113.92,112.73
9/14/2017,113.14,7028404,110.27,113.28,110.1
9/13/2017,110.28,3820584,110.15,110.47,109.81
9/12/2017,109.86,3953607,110.07,110.31,109.7
9/11/2017,109.64,5619875,110.01,110.73,109.28
9/8/2017,109.55,4404054,110.11,110.34,109.35
9/7/2017,109.98,5150765,109.76,110.07,109.1
9/6/2017,109.61,9089403,111,111.09,109.1
9/5/2017,111.21,14212160,115.59,115.9,111.13
9/1/2017,117.92,2642086,119.74,120.16,117.8175
8/31/2017,119.72,3971847,119.63,120.19,118.81
8/30/2017,119.6,5190390,118.95,119.86,118.3124
8/29/2017,118.7,5566495,115.06,118.74,114.44
8/28/2017,115.33,3479733,115.29,115.78,115.19
8/25/2017,115.07,2246101,115.78,116.09,115.02
8/24/2017,115.3,4331020,117.21,117.21,114.95
8/23/2017,117.03,6203364,115.41,118.87,114.93
8/22/2017,115.69,2403539,115.58,115.83,115.03
8/21/2017,115.28,1894963,115.62,115.7,114.68
8/18/2017,115.48,2760436,116.04,116.27,115.35
8/17/2017,116.1,2667400,117.78,117.78,116.079
8/16/2017,118,3452396,115.92,118.1,115.82
8/15/2017,115.96,2285052,117.12,117.12,115.71
8/14/2017,117.15,1850130,117.3,117.55,116.935
8/11/2017,116.89,2090943,117,117.76,116.35
8/10/2017,116.76,3157245,116.89,117.285,116.09
8/9/2017,117.2,3179841,118.57,118.755,117.03
8/8/2017,118.19,2766344,118.45,118.99,118.01
8/7/2017,118.52,4975230,119.31,119.75,117.86
8/4/2017,121.49,1803647,121.22,121.66,120.65
8/3/2017,121.1,2031171,120.38,121.11,119.86
8/2/2017,120.35,2334745,118.8,120.39,118.66
8/1/2017,118.88,1552720,119,119.25,118.36
7/31/2017,118.57,2167710,119.16,119.34,118.44
7/28/2017,118.87,2150812,118.79,119.45,118.29
7/27/2017,118.69,4257311,119.37,119.42,117.85
7/26/2017,119.54,2993811,120.42,120.57,119.29
7/25/2017,120.42,4799804,121.9,122,119.99
7/24/2017,123.13,3676385,123.49,123.75,122.84
7/21/2017,123.49,2472453,122.29,123.5,121.86
7/20/2017,122.45,1810182,122.86,123.29,122.31
7/19/2017,123.08,1710969,123.05,123.23,122.55
7/18/2017,122.63,1881822,122.82,122.95,121.93
7/17/2017,123.11,1842384,123.73,123.73,122.99
7/14/2017,123.41,1779510,123.44,123.64,122.79
7/13/2017,123.07,2687798,123.67,123.73,122.835
7/12/2017,123.71,2376885,124.02,124.7899,123.66
7/11/2017,123.54,1953382,123.16,123.68,122.36
7/10/2017,123.06,1928702,122.73,123.74,122.345
7/7/2017,122.61,1696633,122.28,122.9,122.04
7/6/2017,121.89,3058197,122.56,123,121.88
7/5/2017,122.79,1737984,122.37,123.01,122.17
7/3/2017,122.08,1156229,122.61,123.15,122.06
6/30/2017,122.11,2410162,122.01,122.635,121.62
6/29/2017,121.65,2358171,122.42,122.46,120.6218
6/28/2017,122.5,1801211,122.07,122.6,121.69
6/27/2017,121.59,1703582,121.92,122.14,121.514
6/26/2017,121.87,1644762,122.41,123.09,121.81
6/23/2017,122.22,3851062,122.01,122.44,121.49
6/22/2017,122.17,3016460,121.83,122.96,121.82
6/21/2017,121.75,2732377,121.97,122.2,121.49
6/20/2017,121.51,2683438,121.56,122.52,121.47
6/19/2017,121.85,3301193,121.23,122.26,121
6/16/2017,120.43,4540650,121.11,121.72,120.26
6/15/2017,120.75,1947459,119.83,120.92,119.79
6/14/2017,120.01,1769808,120.06,120.41,119.6
6/13/2017,120.06,2357026,119.93,120.16,119.59
6/12/2017,119.88,3064407,120.25,120.55,119.35
6/9/2017,120.64,2129320,120.17,120.82,119.815
6/8/2017,119.94,3537046,119.3,120.51,119.08
6/7/2017,119.78,1796229,120.63,120.675,119.37
6/6/2017,120.12,2987400,120.37,120.83,119.66
6/5/2017,120.98,3202705,122.27,122.35,120.93
6/2/2017,122.12,2398087,122.07,122.8527,121.71
6/1/2017,121.79,3214218,121.2,122.15,121.08
5/31/2017,121.28,4120369,121.56,121.58,121
5/30/2017,121.27,2665922,121.8,121.9328,121.14
5/26/2017,121.85,2126166,122.31,122.44,121.58
5/25/2017,122.25,2736743,122.43,122.605,122.04
5/24/2017,122.08,2419664,122.1,122.84,121.8508
5/23/2017,122.07,3404266,121.66,122.48,121.63
5/22/2017,121.66,2183153,121.56,122.05,121.45
5/19/2017,121.16,3206129,119.75,121.35,119.4
5/18/2017,119.37,2585875,119.5,119.98,117.96
5/17/2017,119.58,3353306,119.77,120.3,119.42
5/16/2017,121.4,2022252,121.09,121.48,120.79
5/15/2017,120.92,2148975,120.8,121.29,120.67
5/12/2017,120.83,2460933,121.01,121.19,120.65
5/11/2017,121.28,2751404,120.34,121.38,119.77
5/10/2017,121.02,2132947,121.17,121.33,120.12
5/9/2017,121.46,1945971,121.46,121.95,121.1
5/8/2017,121.08,2710290,121.37,121.5499,120.89
5/5/2017,121.35,2437609,120.21,121.45,120.12
5/4/2017,121,3176864,120.63,121,120.15
5/3/2017,120.3,3626122,119.3,120.46,119
5/2/2017,119.32,2993308,118.95,119.51,118.75
5/1/2017,118.92,2557568,119.04,119.7,118.67
4/28/2017,118.99,4474580,119.19,119.61,118.59
4/27/2017,118.78,3403472,118.36,119.226,118.1
4/26/2017,118.2,5098528,117.34,119.25,116.51
4/25/2017,116.87,3321575,116.76,117.31,116.41
4/24/2017,116.32,3155205,115.99,116.59,115.73
4/21/2017,114.99,5658723,114,115.275,114
4/20/2017,113.94,2472394,112.96,114.31,112.81
4/19/2017,112.92,2566694,113.95,114.26,112.71
4/18/2017,113.56,2722107,112.95,113.68,112.82
4/17/2017,113.27,3500950,112.53,113.28,112.295
4/13/2017,112.09,2260169,112.05,112.7,111.821
4/12/2017,112.24,2605103,112.78,112.82,112.135
4/11/2017,113.14,2393450,112.5,113.17,112.25
4/10/2017,112.88,2097453,112.99,113.75,112.68
4/7/2017,112.99,2063924,112.63,113.205,112.23
4/6/2017,112.41,2185654,112.57,112.93,112.19
4/5/2017,112.5,3011528,113.14,114.38,112.45
4/4/2017,112.99,2970932,112.27,113.2499,112.24
4/3/2017,111.93,2123043,112.28,112.48,111.24
3/31/2017,112.21,2483734,112.5,112.63,111.85
3/30/2017,112.45,1481596,111.96,112.66,111.85
3/29/2017,112.06,1998807,112.55,112.55,111.91
3/28/2017,112.74,3257632,111.41,113.1461,111.32
3/27/2017,111.83,2490020,111.08,111.93,110.45
3/24/2017,111.8,2249660,111.98,112.28,111.33
3/23/2017,111.84,2287627,111.93,112.45,111.56
3/22/2017,111.93,2125690,112.37,112.4199,111.42
3/21/2017,112.16,3572568,113.66,114.15,111.98
3/20/2017,113.51,3057832,113.4,114.08,112.83
3/17/2017,113.45,7438139,112.68,113.95,112.27
3/16/2017,112.34,2933831,112.77,113.22,111.945
3/15/2017,113.08,3169003,112.12,113.3,111.87
3/14/2017,111.83,2195175,111.88,112.17,111.55
3/13/2017,112.31,2680328,112.56,112.7279,111.96
3/10/2017,112.14,3217937,112.39,112.58,111.29
3/9/2017,111.93,2919791,111.87,112.3368,107.05
3/8/2017,111.75,2582175,112.48,112.66,111.65
3/7/2017,112.28,2453977,111.86,112.41,111.5
3/6/2017,111.66,3769463,111.83,112.3,111.54
3/3/2017,112.34,3108308,112.83,113.43,112.17
3/2/2017,112.69,2874020,113.83,114.04,112.63
3/1/2017,113.68,5085486,113.64,114.44,113.461
2/28/2017,112.55,2941680,112.97,113.19,112.3375
2/27/2017,112.81,2731285,112.59,112.97,112.03
2/24/2017,112.46,2917947,111.82,112.69,111.75
2/23/2017,112.09,3470811,112.7,112.8805,111.97
2/22/2017,112.66,2205614,112.35,112.71,111.72
2/21/2017,112.5,2136895,112.19,112.8,112.04
2/17/2017,112.15,2531704,111.93,112.33,111.61
2/16/2017,112.07,2801760,112.14,112.33,111.81
2/15/2017,111.91,2624996,111.13,112.08,111.06
2/14/2017,111.57,2771931,111.99,112.32,111.45
2/13/2017,112.02,2830941,111.61,112.1,111.42
2/10/2017,111.05,2679214,110.25,111.26,110.08
2/9/2017,110.09,2653958,110.28,110.72,110
2/8/2017,110.4,2072853,111.09,111.09,110.351
2/7/2017,111.25,2771662,111.38,111.73,110.965
2/6/2017,110.68,4229522,109.81,111.25,109.675
2/3/2017,109.65,3411607,108.53,109.78,108.5
2/2/2017,108.36,4714506,108.08,108.68,106.85
2/1/2017,108.18,4670018,109.63,109.905,107.9
1/31/2017,109.67,3945675,109.04,109.81,108.39
1/30/2017,109.17,2909699,109.31,109.6,108.25
1/27/2017,109.7,2829980,110.15,110.9,109.61
1/26/2017,110.36,3996150,110.8,111.49,109.53
1/25/2017,110.96,5052531,111.87,112.51,108.78
1/24/2017,111.61,3239327,110.68,111.69,110.34
1/23/2017,110.34,2296594,110.84,111.3,109.98
1/20/2017,110.79,3130956,110.95,111.1,110.03
1/19/2017,110.73,2828232,111.03,111.6,110.02
1/18/2017,110.42,2600282,110.2,110.89,109.82
1/17/2017,109.97,2240143,109.78,110.27,109.4
1/13/2017,110.22,2880616,110.93,111.26,109.85
1/12/2017,110.82,2644680,111.14,111.14,109.705
1/11/2017,111,2746199,111.62,111.62,110.58
1/10/2017,111.26,1800521,111.75,111.83,111.06
1/9/2017,111.5,2434167,112.7,112.7,111.2706
1/6/2017,112.55,2622239,111.42,112.83,111.06
1/5/2017,111.35,3064493,111.17,111.94,110.56
1/4/2017,110.9,3091375,111.46,111.698,110.58
1/3/2017,110.83,2739502,110.39,110.96,110
12/30/2016,109.62,2200538,110.59,110.79,109.38
12/29/2016,110.55,2903926,110.28,110.82,110.03
12/28/2016,110.19,1864770,111,111.09,110.1
12/27/2016,110.98,1067262,111.04,111.13,110.5
12/23/2016,110.65,1303350,110.35,110.83,110.04
12/22/2016,110.46,2087903,110.58,110.76,109.69
12/21/2016,110.49,2078706,110.94,111.13,110.47
12/20/2016,110.65,2255958,110.93,111,110.15
12/19/2016,110.82,3838271,109.57,111.0699,108.88
12/16/2016,108.52,7986205,108.41,109.26,108.09
12/15/2016,108.13,3610879,109.04,109.43,108.12
12/14/2016,109.27,2761180,110.35,110.44,109.09
12/13/2016,110.31,3752086,110.88,111.6864,110.26
12/12/2016,110.39,4477599,109.42,110.5,108.79
12/9/2016,109.79,3428390,108.54,109.99,108.06
12/8/2016,108.43,3168535,109.67,109.68,108.14
12/7/2016,109.68,4261682,107.5,109.84,107.08
12/6/2016,107.43,2179437,107.3,107.7,107.08
12/5/2016,107.42,3075659,108.72,108.8,107.36
12/2/2016,108.22,3124227,108.04,108.57,107.48
12/1/2016,107.48,4055589,108,108.17,107.07
11/30/2016,107.72,4111694,109.03,110,107.72
11/29/2016,108.84,3133853,108.67,109.44,108.65
11/28/2016,108.45,2448555,108.5,108.98,108.29
11/25/2016,108.78,1008723,108.63,109.2,108.29
11/23/2016,108.11,2378630,107.37,108.28,107.37
11/22/2016,106.94,2640683,107.21,107.33,106.87
11/21/2016,106.85,2177429,106.85,107.0646,106.21
11/18/2016,106.5,2677456,106.66,106.96,106.37
11/17/2016,106.7,2222825,107.03,107.4397,106.61
11/16/2016,106.96,2707333,106.62,107.38,106.35
11/15/2016,107.68,3795369,107.85,108.02,106.66
11/14/2016,107.86,4138518,109.42,109.42,107.7275
11/11/2016,108.86,4149861,107.9,108.92,107
11/10/2016,108.41,6101851,105.38,108.46,105.34
11/9/2016,104.81,5003877,101.09,105.29,101.09
11/8/2016,103.37,2524464,103.23,103.92,102.62
11/7/2016,103.05,4226206,102.97,103.34,102.51
11/4/2016,101.33,2607729,101.24,101.77,100.74
11/3/2016,101.05,2444223,101.8,101.91,100.72
11/2/2016,101.54,4115453,101.85,102.56,101.16
11/1/2016,102.01,4044502,102.41,102.92,101.3
